COUNTRY,YEAR,INDCODE,DIMENSION2,VALUE,VALUE_NUM,VALUE_EXACT,VALUE_CMT,LEG_COMMENT,LEG_CREATEDBY,LEG_MODIFIEDBY,LEG_DATESTAMP,SOURCE
CZE,2024,POLICY_VACCINATION_COM,OTHER_GROUPS,,,,,,,,,EJRF
RUS,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY,-4444,,,,,,,,EJRF
RUS,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,-4444,,,,,,,,EJRF
RUS,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS,-4444,,,,,,,,EJRF
RUS,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444,,,,,,,,EJRF
RUS,2024,POLICY_VACCINATION_COM,PW,-4444,,,,,,,,EJRF
RUS,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_HCW,-4444,,,,,,,,EJRF
RUS,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA,-4444,,,,,,,,EJRF
RUS,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA_CHRONIC,-4444,,,,,,,,EJRF
RUS,2024,POLICY_VACCINATION_COM,OTHER_GROUPS,-4444,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,NO,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION,PW,NO,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,NO,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,NO,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION,OTHER_GROUPS,-4444,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION,OTHER_GROUPS,YES,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,YES,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION,PW,YES,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,YES,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,YES,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION,OTHER_GROUPS,YES,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,NO,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION,PW,YES,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,NO,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,NO,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,YES,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION,PW,YES,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,NO,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,YES,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION,OTHER_GROUPS,NO,,,,,,,,EJRF
BFA,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ELDERLY,NO,,,,,,,,EJRF
BFA,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
BFA,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ADULTS,NO,,,,,,,,EJRF
BFA,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,NO,,,,,,,,EJRF
BFA,2024,POLICY_REVACCINATION,PW,,,,,,,,,EJRF
BFA,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_HCW,NO,,,,,,,,EJRF
BFA,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_CA,NO,,,,,,,,EJRF
BFA,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,NO,,,,,,,,EJRF
BFA,2024,POLICY_REVACCINATION,OTHER_GROUPS,-4444,,,,,,,,EJRF
CIV,2024,POLICY_REVACCINATION,OTHER_GROUPS,YES,,,,,,,,EJRF
CIV,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
CIV,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
CIV,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ADULTS,YES,,,,,,,,EJRF
CIV,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
CIV,2024,POLICY_REVACCINATION,PW,YES,,,,,,,,EJRF
CIV,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
CIV,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_CA,YES,,,,,,,,EJRF
CIV,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,YES,,,,,,,,EJRF
SAU,2024,POLICY_REVACCINATION,OTHER_GROUPS,YES,,,,,,,,EJRF
SAU,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
SAU,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
SAU,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ADULTS,NO,,,,,,,,EJRF
SAU,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
SAU,2024,POLICY_REVACCINATION,PW,YES,,,,,,,,EJRF
SAU,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
SAU,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_CA,NO,,,,,,,,EJRF
SAU,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,,,,,,,,,EJRF
ESP,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
ESP,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
ESP,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ADULTS,NO,,,,,,,,EJRF
ESP,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
ESP,2024,POLICY_REVACCINATION,PW,YES,,,,,,,,EJRF
ESP,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
ESP,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_CA,NO,,,,,,,,EJRF
ESP,2024,POLICY_REVACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,YES,,,,,,,,EJRF
ESP,2024,POLICY_REVACCINATION,OTHER_GROUPS,-2222,,,,,,,,EJRF
BFA,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ELDERLY,-4444,,,,,,,,EJRF
BFA,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,-4444,,,,,,,,EJRF
BFA,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ADULTS,-4444,,,,,,,,EJRF
BFA,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444,,,,,,,,EJRF
BFA,2024,POLICY_INTERVAL,PW,-4444,,,,,,,,EJRF
BFA,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_HCW,-4444,,,,,,,,EJRF
BFA,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_CA,-4444,,,,,,,,EJRF
BFA,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_CA_CHRONIC,-4444,,,,,,,,EJRF
BFA,2024,POLICY_INTERVAL,OTHER_GROUPS,-4444,,,,,,,,EJRF
CIV,2024,POLICY_INTERVAL,OTHER_GROUPS,OTHER,,,,,,,,EJRF
CIV,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ELDERLY,6_MONTHS,,,,,,,,EJRF
CIV,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,OTHER,,,,,,,,EJRF
CIV,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ADULTS,OTHER,,,,,,,,EJRF
CIV,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ADULTS_CHRONIC,OTHER,,,,,,,,EJRF
CIV,2024,POLICY_INTERVAL,PW,OTHER,,,,,,,,EJRF
CIV,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_HCW,OTHER,,,,,,,,EJRF
CIV,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_CA,OTHER,,,,,,,,EJRF
CIV,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_CA_CHRONIC,OTHER,,,,,,,,EJRF
SAU,2024,POLICY_INTERVAL,OTHER_GROUPS,12_MONTHS,,,,,,,,EJRF
SAU,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ELDERLY,12_MONTHS,,,,,,,,EJRF
SAU,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,12_MONTHS,,,,,,,,EJRF
SAU,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ADULTS,,,,,,,,,EJRF
SAU,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ADULTS_CHRONIC,12_MONTHS,,,,,,,,EJRF
SAU,2024,POLICY_INTERVAL,PW,12_MONTHS,,,,,,,,EJRF
SAU,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_HCW,12_MONTHS,,,,,,,,EJRF
SAU,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_CA,,,,,,,,,EJRF
SAU,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_CA_CHRONIC,,,,,,,,,EJRF
ESP,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ELDERLY,12_MONTHS,,,,,,,,EJRF
ESP,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,12_MONTHS,,,,,,,,EJRF
ESP,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ADULTS,-2222,,,,,,,,EJRF
ESP,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_ADULTS_CHRONIC,12_MONTHS,,,,,,,,EJRF
ESP,2024,POLICY_INTERVAL,PW,12_MONTHS,,,,,,,,EJRF
ESP,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_HCW,12_MONTHS,,,,,,,,EJRF
ESP,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_CA,-2222,,,,,,,,EJRF
ESP,2024,POLICY_INTERVAL,POLICY_RECOMMENDATION_CA_CHRONIC,12_MONTHS,,,,,,,,EJRF
ESP,2024,POLICY_INTERVAL,OTHER_GROUPS,-2222,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY,-4444,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,-4444,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS,-4444,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION_COM,PW,-4444,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_HCW,-4444,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA,-4444,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA_CHRONIC,-4444,,,,,,,,EJRF
BFA,2024,POLICY_VACCINATION_COM,OTHER_GROUPS,-4444,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION_COM,OTHER_GROUPS,"Selon les directives, Après la 1ère il faudrait administrer à tous ces autres groupes la 2e dose à : 8 semaines pour le Pfizer, 12 semaines pour l'Astrazéneca et 4 semaines pour le Sinopharm  et  le Johnson & Johnson  en une dose.  La dose de rappel ou booster est administrée 6 mois plutard après les doses primaires. ",,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY,"Directies pour l'Astrazéneca, 4 semaines pour le Sinopharm et  le Johnson & Johnson  en une dose.  la dose de rappel ou booster est administrée 6 mois plutard après les doses primaires. ",,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,"Selon les directives, Après la 1ère il faudrait administrer aux personnes agées atteintes de maladies chronique la 2e dose à : 8 semaines pour le Pfizer, 12 semaines pour l'Astrazéneca, 4 semaines pour le Sinopharm et le Johnson & Johnson  en une dose.  la dose de rappel ou booster est administrée 6 mois plutard après les doses primaires. ",,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS,"Selon les directives, Après la 1ère il faudrait administrer à tous les adultes la 2e dose à : 8 semaines pour le Pfizer, 12 semaines pour l'Astrazéneca, 4 semaines pour le Sinopharm et  le Johnson & Johnson  en une dose.  la dose de rappel ou booster est administrée 6 mois plutard après les doses primaires. ",,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS_CHRONIC,"Selon les directives, Après la 1ère il faudrait administer à tous les adultes la 2e dose à : 8 semaines pour le Pfizer, 12 semaines pour l'Astrazéneca,  4 semaines pour le Sinopharm et  le Johnson & Johnson  en une dose.  la dose de rappel ou booster est administrée 6 mois plutard après les doses primaires. ",,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION_COM,PW,"Selon les directives les femmes enceintes ont droit aux vaccins ARN, qui est le vaccin Pfizer avec un intervalle de 8 semaine après la 1ère dose et une dose de rappel 6 mois plutard. ",,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_HCW,"Selon les directives, Après la 1ère il faudrait administer la 2e dose à : 8 semaines pour le Pfizer, 12 semaines pour Astrazénéca et  le Johnson & Johnson  en une dose.  La dose de rappel ou booster est administrée 6 mois plutard après les doses primaires. ",,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA,Les doses de vaccin Covid en vaccin Pfizer s'administraient aux adolescents de 12 à 17 ans avec une 2e dose à un intervalle de 8 semaines après la 1ère dose.,,,,,,,,EJRF
CIV,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA_CHRONIC,Les doses de vaccin Covid en vaccin Pfizer s'administraient aux adolescents de 12 à 17 ans atteints de maladies chronique avec une 2e dose à intervalle de 8 semaines après la 1ère dose. ,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION_COM,OTHER_GROUPS,For domestic pilgrims,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY,-4444,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,-4444,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS,,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION_COM,PW,-4444,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_HCW,-4444,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA,,,,,,,,,EJRF
SAU,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA_CHRONIC,,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY,from 60 years of age,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS,-2222,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION_COM,PW,autumn seasonal vaccination,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_HCW,autumn seasonal vaccination,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA,,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION_COM,POLICY_RECOMMENDATION_CA_CHRONIC,from 12 years of age,,,,,,,,EJRF
ESP,2024,POLICY_VACCINATION_COM,OTHER_GROUPS,-2222,,,,,,,,EJRF
BHR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
BHR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
BHR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,YES,,,,,,,,EJRF
BHR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
BHR,2024,POLICY_VACCINATION,PW,YES,,,,,,,,EJRF
BHR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
BHR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,YES,,,,,,,,EJRF
BHR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,YES,,,,,,,,EJRF
BHR,2024,POLICY_VACCINATION,OTHER_GROUPS,YES,,,,,,,,EJRF
CUB,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,-2222,,,,,,,,EJRF
CUB,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222,,,,,,,,EJRF
CUB,2024,POLICY_VACCINATION,PW,-2222,,,,,,,,EJRF
CUB,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,-2222,,,,,,,,EJRF
CUB,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,-2222,,,,,,,,EJRF
CUB,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,-2222,,,,,,,,EJRF
CUB,2024,POLICY_VACCINATION,OTHER_GROUPS,-2222,,,,,,,,EJRF
CUB,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,-2222,,,,,,,,EJRF
CUB,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,-2222,,,,,,,,EJRF
DNK,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
DNK,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
DNK,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
DNK,2024,POLICY_VACCINATION,PW,YES,,,,,,,,EJRF
DNK,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,NO,,,,,,,,EJRF
DNK,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,NO,,,,,,,,EJRF
DNK,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,YES,,,,,,,,EJRF
DNK,2024,POLICY_VACCINATION,OTHER_GROUPS,YES,,,,,,,,EJRF
DNK,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,NO,,,,,,,,EJRF
DMA,2024,POLICY_VACCINATION,PW,YES,,,,,,,,EJRF
DMA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
DMA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,YES,,,,,,,,EJRF
DMA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,YES,,,,,,,,EJRF
DMA,2024,POLICY_VACCINATION,OTHER_GROUPS,YES,,,,,,,,EJRF
DMA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
DMA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
DMA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,YES,,,,,,,,EJRF
DMA,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
IRQ,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
IRQ,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
IRQ,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,YES,,,,,,,,EJRF
IRQ,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
IRQ,2024,POLICY_VACCINATION,PW,YES,,,,,,,,EJRF
IRQ,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
IRQ,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,-4444,,,,,,,,EJRF
IRQ,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,-4444,,,,,,,,EJRF
IRQ,2024,POLICY_VACCINATION,OTHER_GROUPS,-4444,,,,,,,,EJRF
JOR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
JOR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
JOR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,YES,,,,,,,,EJRF
JOR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
JOR,2024,POLICY_VACCINATION,PW,YES,,,,,,,,EJRF
JOR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
JOR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,-2222,,,,,,,,EJRF
JOR,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,YES,,,,,,,,EJRF
JOR,2024,POLICY_VACCINATION,OTHER_GROUPS,-2222,,,,,,,,EJRF
SSD,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,YES,,,,,,,,EJRF
SSD,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,YES,,,,,,,,EJRF
SSD,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,YES,,,,,,,,EJRF
SSD,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,YES,,,,,,,,EJRF
SSD,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,YES,,,,,,,,EJRF
SSD,2024,POLICY_VACCINATION,PW,YES,,,,,,,,EJRF
SSD,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,-2222,,,,,,,,EJRF
SSD,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,-2222,,,,,,,,EJRF
SSD,2024,POLICY_VACCINATION,OTHER_GROUPS,,,,,,,,,EJRF
TKM,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,NO,,,,,,,,EJRF
TKM,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,NO,,,,,,,,EJRF
TKM,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,NO,,,,,,,,EJRF
TKM,2024,POLICY_VACCINATION,PW,NO,,,,,,,,EJRF
TKM,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,NO,,,,,,,,EJRF
TKM,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,NO,,,,,,,,EJRF
TKM,2024,POLICY_VACCINATION,OTHER_GROUPS,NO,,,,,,,,EJRF
TKM,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,NO,,,,,,,,EJRF
TKM,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,NO,,,,,,,,EJRF
TUV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY_CHRONIC,-2222,,,,,,,,EJRF
TUV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS,-2222,,,,,,,,EJRF
TUV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444,,,,,,,,EJRF
TUV,2024,POLICY_VACCINATION,PW,-2222,,,,,,,,EJRF
TUV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_HCW,-2222,,,,,,,,EJRF
TUV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA,-4444,,,,,,,,EJRF
TUV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_CA_CHRONIC,-4444,,,,,,,,EJRF
TUV,2024,POLICY_VACCINATION,OTHER_GROUPS,-4444,,,,,,,,EJRF
TUV,2024,POLICY_VACCINATION,POLICY_RECOMMENDATION_ELDERLY,NO,,,,,,,,EJRF
