entity,date,total_doses,at_least_one_dose,fully_vaccinated,persons_booster_add_dose,source,country_name
NIGER,2022-01-19,1778173.0,1424863.0,1010152.0,,,Niger
NIGER,2021-06-08,180987.0,170716.0,10271.0,,,Niger
NIGER,2022-04-17,2692074.0,2190401.0,1548569.0,,,Niger
NIGER,2021-05-21,134315.0,127213.0,6521.0,,,Niger
NIGER,2021-08-03,401133.0,343170.0,57963.0,,,Niger
NIGER,2022-01-04,1716942.0,753567.0,963375.0,,,Niger
NIGER,2022-04-26,2692524.0,2190527.0,1549016.0,,,Niger
NIGER,2021-05-18,121626.0,115112.0,6514.0,,,Niger
NIGER,2021-05-24,134315.0,127213.0,6521.0,,,Niger
NIGER,2021-07-26,401133.0,343170.0,57963.0,,,Niger
NIGER,2021-10-27,896106.0,498894.0,397212.0,,,Niger
NIGER,2022-01-12,1778173.0,1424863.0,1010152.0,,,Niger
NIGER,2022-04-24,2692524.0,2190527.0,1549016.0,,,Niger
NIGER,2021-05-26,159525.0,152582.0,6943.0,,,Niger
NIGER,2021-07-24,401133.0,343170.0,57963.0,,,Niger
NIGER,2022-01-10,1778173.0,1424863.0,1010152.0,,,Niger
NIGER,2022-04-08,2689995.0,2188727.0,1547552.0,,,Niger
NIGER,2021-04-21,7946.0,7946.0,,,,Niger
NIGER,2021-04-27,9562.0,9562.0,1400.0,,,Niger
NIGER,2021-05-03,16081.0,10512.0,5569.0,,,Niger
NIGER,2021-05-05,16081.0,10512.0,5569.0,,,Niger
NIGER,2021-05-12,74106.0,68158.0,5947.0,,,Niger
NIGER,2021-05-10,49688.0,43760.0,5928.0,,,Niger
NIGER,2021-07-19,401133.0,343170.0,57963.0,,,Niger
NIGER,2021-04-26,9562.0,9562.0,1400.0,,,Niger
LIBERIA,2021-04-26,6527.0,6527.0,,,,Liberia
LIBERIA,2021-05-14,40966.0,40966.0,,,,Liberia
LIBERIA,2021-12-15,880313.0,784838.0,755263.0,,,Liberia
LIBERIA,2022-04-01,1208041.0,1320810.0,1258577.0,1912.0,,Liberia
LIBERIA,2021-04-21,2573.0,2573.0,,,,Liberia
LIBERIA,2021-04-27,7046.0,7046.0,,,,Liberia
LIBERIA,2021-09-15,215993.0,86288.0,129705.0,,,Liberia
LIBERIA,2021-09-22,248645.0,86288.0,154864.0,,,Liberia
LIBERIA,2021-04-28,7492.0,7492.0,,,,Liberia
LIBERIA,2021-09-30,299217.0,86288.0,210557.0,,,Liberia
LIBERIA,2021-10-08,332800.0,86497.0,227222.0,,,Liberia
LIBERIA,2021-11-30,597913.0,506647.0,476276.0,,,Liberia
LIBERIA,2022-03-25,1132502.0,1047889.0,1015633.0,1742.0,,Liberia
LIBERIA,2021-04-19,2573.0,2573.0,,,,Liberia
LIBERIA,2021-09-27,284246.0,86288.0,188823.0,,,Liberia
LIBERIA,2021-12-08,605863.0,605468.0,575654.0,,,Liberia
LIBERIA,2021-04-12,400.0,357.0,,,,Liberia
LIBERIA,2021-04-14,357.0,357.0,,,,Liberia
LIBERIA,2021-09-03,113680.0,112343.0,35190.0,,,Liberia
LIBERIA,2021-07-12,95423.0,86288.0,9135.0,,,Liberia
LIBERIA,2021-07-13,95423.0,86288.0,9135.0,,,Liberia
LIBERIA,2021-07-05,92041.0,85137.0,6904.0,,,Liberia
LIBERIA,2021-11-18,589628.0,494052.0,456623.0,,,Liberia
LIBERIA,2021-06-28,82212.0,79670.0,2542.0,,,Liberia
LIBERIA,2021-06-24,76642.0,74372.0,2270.0,,,Liberia
LIBERIA,2021-06-20,68821.0,68134.0,687.0,,,Liberia
LIBERIA,2022-05-22,1996703.0,1751520.0,1438154.0,1912.0,,Liberia
LIBERIA,2021-06-10,64129.0,63662.0,467.0,,,Liberia
LIBERIA,2021-06-15,67437.0,66884.0,553.0,,,Liberia
LIBERIA,2021-06-17,67437.0,66884.0,553.0,,,Liberia
LIBERIA,2022-05-08,1837296.0,1751520.0,1438154.0,1912.0,,Liberia
LIBERIA,2021-06-14,65590.0,65097.0,493.0,,,Liberia
LIBERIA,2021-08-23,113680.0,104545.0,27392.0,,,Liberia
LIBERIA,2022-02-10,1200630.0,1116709.0,1084591.0,1212.0,,Liberia
LIBERIA,2022-05-15,1837296.0,1751520.0,1438154.0,1912.0,,Liberia
LIBERIA,2021-05-31,56144.0,56144.0,,,,Liberia
LIBERIA,2021-06-08,63802.0,63662.0,140.0,,,Liberia
LIBERIA,2021-08-09,95423.0,86288.0,9135.0,,,Liberia
LIBERIA,2021-10-29,409014.0,327381.0,313317.0,,,Liberia
LIBERIA,2021-11-02,438563.0,393975.0,371645.0,,,Liberia
LIBERIA,2022-04-17,1405478.0,1320810.0,1258577.0,1912.0,,Liberia
LIBERIA,2021-05-21,52446.0,52446.0,,,,Liberia
LIBERIA,2021-08-20,109585.0,86288.0,9135.0,,,Liberia
LIBERIA,2021-08-16,101071.0,86288.0,9135.0,,,Liberia
LIBERIA,2022-05-01,1837296.0,1751520.0,1438154.0,1912.0,,Liberia
LIBERIA,2021-05-18,45651.0,45822.0,,,,Liberia
LIBERIA,2021-05-24,53626.0,53626.0,,,,Liberia
LIBERIA,2021-07-26,95423.0,86288.0,9135.0,,,Liberia
LIBERIA,2021-10-31,438430.0,365900.0,344837.0,,,Liberia
LIBERIA,2021-05-26,55690.0,55690.0,,,,Liberia
LIBERIA,2021-07-24,95423.0,86288.0,9135.0,,,Liberia
LIBERIA,2021-10-04,315665.0,86327.0,218405.0,,,Liberia
LIBERIA,2021-12-31,1146910.0,1017128.0,984421.0,,,Liberia
LIBERIA,2022-01-07,1146910.0,1018979.0,986975.0,,,Liberia
LIBERIA,2021-08-03,95423.0,86288.0,9135.0,,,Liberia
LIBERIA,2021-10-22,358079.0,,249861.0,,,Liberia
LIBERIA,2022-04-26,1837296.0,1751520.0,1438154.0,1912.0,,Liberia
LIBERIA,2021-10-21,349837.0,262220.0,242632.0,,,Liberia
LIBERIA,2022-04-24,1837296.0,1751520.0,1438154.0,1912.0,,Liberia
LIBERIA,2021-05-05,24731.0,24731.0,,,,Liberia
LIBERIA,2021-05-12,36404.0,36404.0,,,,Liberia
LIBERIA,2021-05-03,20267.0,20267.0,,,,Liberia
LIBERIA,2021-05-10,32986.0,32986.0,,,,Liberia
LIBERIA,2021-07-19,95423.0,86288.0,9135.0,,,Liberia
LIBERIA,2021-10-12,326046.0,86561.0,229773.0,,,Liberia
FRENCH GUIANA,2021-04-23,25853.0,17944.0,7909.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-05-07,28179.0,19867.0,8312.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-12-23,171617.0,88733.0,77801.0,5083.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-04-15,226029.0,97294.0,88017.0,40718.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-10-01,144875.0,78338.0,66537.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-10-08,148744.0,80198.0,68546.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-12-10,171617.0,88733.0,77801.0,5083.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-03-18,223031.0,96745.0,87292.0,38994.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-03-25,223449.0,96740.0,87340.0,39369.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-11-26,168692.0,88209.0,77122.0,3361.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-12-03,171617.0,88733.0,77801.0,5083.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-09-24,143779.0,77901.0,65878.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-11-29,168692.0,88209.0,77122.0,3361.0,,French Guiana
FRENCH GUIANA,2021-03-26,10841.0,8016.0,2825.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2022-03-04,220652.0,96153.0,86663.0,37836.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-03-11,221844.0,96416.0,86984.0,38444.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-04-09,15771.0,10572.0,5199.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-04-16,21136.0,13963.0,7173.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-03-19,9015.0,6848.0,2167.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-04-01,12611.0,8811.0,3800.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-07-16,92162.0,54020.0,38142.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-09-03,126210.0,72926.0,53284.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-11-12,162337.0,85933.0,74658.0,1746.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-11-19,165026.0,86954.0,75790.0,2282.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-07-09,87543.0,51475.0,36068.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-09-10,136915.0,74759.0,62156.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-09-17,139674.0,75993.0,63681.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2022-02-11,214782.0,95523.0,85411.0,33848.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-02-18,217677.0,95857.0,86000.0,35820.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-02-25,219105.0,95896.0,86248.0,36961.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-06-25,76869.0,46464.0,30405.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-06-18,70126.0,43182.0,26944.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-07-02,82468.0,49000.0,33468.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2022-05-20,229956.0,98120.0,88826.0,42374.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-06-11,64186.0,39986.0,24200.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-08-20,118096.0,68850.0,49246.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2022-02-04,211935.0,94995.0,84608.0,32332.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-05-28,53853.0,31490.0,22363.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-06-04,60255.0,37892.0,22363.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-08-13,112964.0,66528.0,46436.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-10-29,157253.0,83837.0,72325.0,1091.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-08-27,122564.0,71053.0,51511.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2022-01-28,207720.0,93995.0,83619.0,30106.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-05-06,227699.0,97727.0,88414.0,41558.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-05-13,229149.0,97953.0,88627.0,42010.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-08-09,110038.0,64626.0,45412.0,,,French Guiana
FRENCH GUIANA,2021-08-06,107257.0,63220.0,44037.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-11-05,159657.0,84882.0,73437.0,1338.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-04-29,227203.0,97589.0,88307.0,41307.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-05-14,41289.0,28924.0,12365.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-05-21,47472.0,31899.0,15573.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-07-30,102277.0,60265.0,42012.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-10-22,153638.0,82598.0,71040.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-12-31,171617.0,88733.0,77801.0,5083.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-04-01,224543.0,96951.0,87627.0,39965.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-04-08,225350.0,97151.0,87846.0,40353.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-01-07,171617.0,88733.0,77801.0,5083.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-04-22,226555.0,97424.0,88157.0,40974.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-01-14,171617.0,88733.0,77801.0,5083.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2022-01-21,204507.0,93155.0,82996.0,28356.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
FRENCH GUIANA,2021-04-30,28179.0,19867.0,8312.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-07-23,98065.0,57577.0,40488.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-10-15,150720.0,81168.0,69552.0,,Ministry of Health,French Guiana
FRENCH GUIANA,2021-12-17,171617.0,88733.0,77801.0,5083.0,Agence Regionale de Santé/Ministere des Solidarités et de la santé,French Guiana
KENYA,2021-05-03,886815.0,886288.0,,,,Kenya
KENYA,2021-05-10,917595.0,917068.0,,,,Kenya
KENYA,2021-07-19,1620465.0,1038074.0,582391.0,,,Kenya
KENYA,2021-06-20,1183376.0,995012.0,188364.0,,,Kenya
KENYA,2022-01-30,12107587.0,6475154.0,5437273.0,141066.0,,Kenya
KENYA,2022-05-08,17927457.0,11711277.0,8315517.0,304280.0,,Kenya
KENYA,2021-08-09,1804375.0,1105470.0,698905.0,,,Kenya
KENYA,2022-05-22,18246213.0,12525555.0,9153176.0,312678.0,,Kenya
KENYA,2022-05-15,17992422.0,11968185.0,8591665.0,310893.0,,Kenya
KENYA,2021-08-16,2053717.0,1305850.0,747867.0,,,Kenya
KENYA,2022-02-01,12652991.0,6636392.0,5753724.0,162196.0,,Kenya
KENYA,2022-02-05,13599070.0,6910914.0,6241813.0,187517.0,,Kenya
KENYA,2022-02-09,14192860.0,7086667.0,6530829.0,203228.0,,Kenya
KENYA,2021-05-31,969561.0,969114.0,,,,Kenya
KENYA,2022-01-18,11048505.0,6226417.0,4822088.0,,,Kenya
KENYA,2021-05-18,934526.0,933826.0,,,,Kenya
KENYA,2021-06-08,1004230.0,977194.0,26509.0,,,Kenya
KENYA,2021-10-30,5307181.0,3679975.0,1627206.0,,,Kenya
KENYA,2021-11-03,5482089.0,3744710.0,1737379.0,,,Kenya
KENYA,2021-08-23,2412209.0,1631022.0,781187.0,,,Kenya
KENYA,2022-01-27,11858964.0,6395879.0,5291450.0,131383.0,,Kenya
KENYA,2021-05-26,942344.0,940521.0,,,,Kenya
KENYA,2022-01-21,11293987.0,6290257.0,5003730.0,109450.0,,Kenya
KENYA,2022-04-17,17759257.0,11903285.0,8460754.0,287134.0,,Kenya
KENYA,2021-06-10,1030445.0,979955.0,50490.0,,,Kenya
KENYA,2021-08-20,2290801.0,1517734.0,773067.0,,,Kenya
KENYA,2021-10-04,3935671.0,2988128.0,947543.0,,,Kenya
KENYA,2022-01-02,10099664.0,5876825.0,4222839.0,,,Kenya
KENYA,2022-01-05,10303195.0,5956101.0,4347094.0,,,Kenya
KENYA,2022-01-10,10611612.0,6077770.0,4533842.0,,,Kenya
KENYA,2021-11-06,5624230.0,3787211.0,1837019.0,,,Kenya
KENYA,2022-01-25,11469874.0,6337679.0,5132195.0,,,Kenya
KENYA,2021-10-23,4930336.0,3504400.0,1425936.0,,,Kenya
KENYA,2022-01-04,10263782.0,5942632.0,4321150.0,,,Kenya
KENYA,2022-05-01,17871145.0,12507476.0,9079472.0,296768.0,,Kenya
KENYA,2021-05-24,942344.0,940521.0,,,,Kenya
KENYA,2021-05-21,942344.0,940521.0,,,,Kenya
KENYA,2021-07-24,1648869.0,1042455.0,606414.0,,,Kenya
KENYA,2021-10-19,4674897.0,3379842.0,1295055.0,,,Kenya
KENYA,2022-04-26,17849742.0,12502390.0,9069872.0,294769.0,,Kenya
KENYA,2022-01-11,10687619.0,6103780.0,4583839.0,,,Kenya
KENYA,2022-04-24,17849742.0,12502390.0,9069872.0,294769.0,,Kenya
KENYA,2021-07-26,1673272.0,1047592.0,625680.0,,,Kenya
KENYA,2021-08-03,1734013.0,1067615.0,666398.0,,,Kenya
KENYA,2021-05-05,900986.0,900459.0,,,,Kenya
KENYA,2021-05-12,926036.0,925509.0,,,,Kenya
KENYA,2021-12-26,9579456.0,5639933.0,3939523.0,,,Kenya
KENYA,2021-04-26,827144.0,827144.0,,,,Kenya
KENYA,2021-04-28,827671.0,827144.0,,,,Kenya
KENYA,2021-05-14,926036.0,925509.0,,,,Kenya
KENYA,2021-12-20,9169969.0,5447429.0,3722540.0,,,Kenya
KENYA,2022-04-07,17734375.0,11874893.0,8399317.0,285700.0,,Kenya
KENYA,2021-04-21,750998.0,750998.0,,,,Kenya
KENYA,2021-10-16,4500179.0,3291192.0,1208987.0,,,Kenya
KENYA,2021-12-27,9614364.0,5656859.0,3957505.0,,,Kenya
KENYA,2021-12-02,7417276.0,4539928.0,2877348.0,,,Kenya
KENYA,2021-11-30,7175590.0,4415765.0,2759827.0,,,Kenya
KENYA,2021-04-12,295975.0,295975.0,,,,Kenya
KENYA,2021-04-19,651650.0,651650.0,,,,Kenya
KENYA,2021-10-12,4273664.0,3183079.0,1090585.0,,,Kenya
KENYA,2021-09-28,3712030.0,2813477.0,898553.0,,,Kenya
KENYA,2021-12-15,8515984.0,5101374.0,3414610.0,,,Kenya
KENYA,2022-03-11,17054582.0,7909933.0,7800245.0,262831.0,,Kenya
KENYA,2021-04-14,295975.0,295975.0,,,,Kenya
KENYA,2021-11-21,6398580.0,3990944.0,2407636.0,,,Kenya
KENYA,2021-04-27,827144.0,827144.0,,,,Kenya
KENYA,2021-12-08,7893165.0,4776131.0,3117034.0,,,Kenya
KENYA,2021-10-06,4048667.0,3057307.0,991360.0,,,Kenya
KENYA,2021-11-24,6700134.0,4143379.0,2556755.0,,,Kenya
KENYA,2022-03-03,16786825.0,7858965.0,7662349.0,256726.0,,Kenya
KENYA,2021-03-18,9144.0,,,,,Kenya
KENYA,2021-09-26,3613357.0,2724742.0,888615.0,,,Kenya
KENYA,2021-09-22,3507836.0,2631821.0,876015.0,,,Kenya
KENYA,2021-11-27,6939559.0,4282386.0,2657173.0,,,Kenya
KENYA,2021-03-24,9144.0,,,,,Kenya
KENYA,2021-04-05,282518.0,,,,,Kenya
KENYA,2021-07-12,1477916.0,1018143.0,459773.0,,,Kenya
KENYA,2021-07-05,1417100.0,1010954.0,406146.0,,,Kenya
KENYA,2022-03-24,17439527.0,8994309.0,8172214.0,268625.0,,Kenya
KENYA,2021-09-18,3351109.0,2492173.0,858936.0,,,Kenya
KENYA,2021-11-10,5813553.0,3842614.0,1970939.0,,,Kenya
KENYA,2021-09-06,2870392.0,2057080.0,813312.0,,,Kenya
KENYA,2021-11-14,5997816.0,3887459.0,2110357.0,,,Kenya
KENYA,2021-03-26,9144.0,,,,,Kenya
KENYA,2021-07-13,1477916.0,1018143.0,459773.0,,,Kenya
KENYA,2022-03-17,17278552.0,7949911.0,7906540.0,267991.0,,Kenya
KENYA,2021-06-24,1201325.0,997420.0,203905.0,,,Kenya
KENYA,2021-03-13,9144.0,9144.0,,,,Kenya
KENYA,2021-06-15,1116021.0,987277.0,128744.0,,,Kenya
KENYA,2021-09-12,3090932.0,2262968.0,827964.0,,,Kenya
KENYA,2022-02-20,16156511.0,7662826.0,7353042.0,241233.0,,Kenya
KENYA,2021-06-28,1201325.0,997420.0,203905.0,,,Kenya
KENYA,2021-08-26,2693039.0,1894240.0,798799.0,,,Kenya
KENYA,2021-08-30,2752266.0,1949340.0,802926.0,,,Kenya
KENYA,2021-11-17,6168086.0,3924602.0,2243484.0,,,Kenya
KENYA,2022-02-24,16456660.0,7755463.0,7502696.0,248337.0,,Kenya
KENYA,2021-06-14,1116021.0,987277.0,128744.0,,,Kenya
KENYA,2021-06-17,1116021.0,987277.0,128744.0,,,Kenya
CÔTE D’IVOIRE,2021-09-30,2082137.0,1632623.0,449514.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-10-03,2238044.0,1751511.0,486533.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-10-06,2490820.0,1921801.0,569019.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-11-30,4388454.0,3033228.0,1355226.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-05-10,226311.0,192566.0,33745.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-07-19,900688.0,810850.0,89838.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-09-22,1836904.0,1462682.0,374222.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-03-05,9970869.0,6874956.0,4006643.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-12-12,4812235.0,3306299.0,1505936.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-04-12,60823.0,59200.0,1623.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-04-27,118224.0,101242.0,16982.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-04-28,118224.0,101242.0,16982.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-03-08,10108543.0,6955366.0,4178108.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-03-18,7820.0,,,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-07-05,799278.0,721249.0,77375.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-09-19,1758966.0,1412268.0,346698.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-03-27,10364488.0,7111845.0,4599452.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-04-19,92885.0,82455.0,,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-03-24,27886.0,,,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-04-05,49323.0,,,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-07-12,829070.0,775729.0,84857.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-07-13,829070.0,775729.0,84857.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-04-14,60823.0,59200.0,,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-09-12,1556343.0,1272027.0,284316.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-06-20,719701.0,648638.0,71065.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-06-28,731396.0,659508.0,71888.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-11-09,3541785.0,2487429.0,1054356.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-11-14,3845788.0,2669432.0,1176366.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-03-26,36832.0,,,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-03-14,10154915.0,6989567.0,4220241.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-03-04,660.0,797.0,,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-06-10,601903.0,538044.0,63859.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-06-15,708503.0,638017.0,70486.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-05-22,12387947.0,7952458.0,5437294.0,87290.0,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-09-10,1467277.0,1193877.0,273400.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-02-20,9558981.0,5812567.0,3746414.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-08-23,1253234.0,1022558.0,230676.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-08-27,1307791.0,1058874.0,248917.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-02-11,8574775.0,5546012.0,3028763.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-05-08,12387947.0,7952458.0,5437294.0,87290.0,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-06-24,728874.0,657110.0,71874.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-06-17,708503.0,638017.0,70486.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-10-28,3144043.0,2264016.0,880027.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-08-16,1131037.0,955746.0,175291.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-08-20,1222952.0,1008925.0,214027.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-01-14,7450983.0,5155788.0,2295195.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-03-11,7820.0,7820.0,,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-06-14,690433.0,620538.0,69895.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-10-31,3232947.0,2314075.0,918872.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-11-04,3376376.0,2397955.0,978421.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-01-18,7482020.0,5166682.0,2315338.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-01-27,7591109.0,5208637.0,2382472.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-05-26,498111.0,446180.0,51931.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-08-09,1131037.0,955746.0,175291.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-07-24,902092.0,812254.0,89838.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-10-04,2294393.0,1801631.0,492762.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-12-31,7113233.0,4950775.0,2162458.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-05-18,332895.0,292060.0,40835.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-05-31,543100.0,485729.0,57371.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-06-08,601903.0,538044.0,63859.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-05-24,486055.0,434331.0,51724.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-07-26,929427.0,831249.0,98178.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-10-24,3046263.0,2205593.0,840670.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-04-26,11982186.0,7952458.0,5437294.0,87290.0,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-05-21,417850.0,370632.0,47218.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-04-17,11982186.0,7952458.0,5437294.0,87290.0,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-10-15,2762147.0,2060675.0,701472.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-12-05,4528780.0,3120320.0,1408460.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2021-10-19,2892373.0,2122428.0,769945.0,,,Côte D’Ivoire
CÔTE D’IVOIRE,2022-04-24,11982186.0,7952458.0,5437294.0,87290.0,,Côte D’Ivoire
